mode,model_key,condition,answer_request_id,sample_id,domain,difficulty,atom_count,over_budget,under_budget,total_budget,sample_any_opb,sample_any_upb,sample_any_error,sample_exact,severe_two_step,scs_rho_0_25,scs_rho_0_5,scs_rho_0_75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0c94509c984bbd46,crk2_v2_raw_general_0c94509c984bbd46,general,level_2,11,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0cb15e77c6a4de85,crk2_v2_raw_general_0cb15e77c6a4de85,general,level_3,24,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0d851a6863593a6d,crk2_v2_raw_general_0d851a6863593a6d,general,level_3,17,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0eca92715bd607d8,crk2_v2_raw_general_0eca92715bd607d8,general,level_1,9,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0fa46abade00e8f6,crk2_v2_raw_general_0fa46abade00e8f6,general,level_2,9,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_0fde8249733abd7f,crk2_v2_raw_general_0fde8249733abd7f,general,level_2,17,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_106ec4e494b264cf,crk2_v2_raw_general_106ec4e494b264cf,general,level_2,17,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_108418a5b02c0efc,crk2_v2_raw_general_108418a5b02c0efc,general,level_1,6,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_108705796268c49b,crk2_v2_raw_general_108705796268c49b,general,level_3,15,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1134cd45ff5a2602,crk2_v2_raw_general_1134cd45ff5a2602,general,level_3,28,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_126d90c94ad48c1d,crk2_v2_raw_general_126d90c94ad48c1d,general,level_2,24,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_13b746cde857a3d9,crk2_v2_raw_general_13b746cde857a3d9,general,level_2,13,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1452c11f5efcb5b0,crk2_v2_raw_general_1452c11f5efcb5b0,general,level_1,6,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_14b762b6d5811440,crk2_v2_raw_general_14b762b6d5811440,general,level_3,25,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_14e00607586cf684,crk2_v2_raw_general_14e00607586cf684,general,level_1,13,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_152144f66e464b63,crk2_v2_raw_general_152144f66e464b63,general,level_2,16,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1622122c24d42966,crk2_v2_raw_general_1622122c24d42966,general,level_2,15,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1736947b71f23953,crk2_v2_raw_general_1736947b71f23953,general,level_2,20,9,0,9,1,0,1,0,0,3.814697265625e-06,0.001953125,0.07508468627929688
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_174a713da5416ab5,crk2_v2_raw_general_174a713da5416ab5,general,level_3,16,9,2,11,1,1,1,0,1,2.384185791015625e-07,0.00048828125,0.04223513603210449
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_17743e12d409716d,crk2_v2_raw_general_17743e12d409716d,general,level_1,6,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1928208461c3712c,crk2_v2_raw_general_1928208461c3712c,general,level_2,27,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_19869b3a029c50e1,crk2_v2_raw_general_19869b3a029c50e1,general,level_2,20,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_19d91e5c8f792ea9,crk2_v2_raw_general_19d91e5c8f792ea9,general,level_2,11,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1a95c99fabe2bb1b,crk2_v2_raw_general_1a95c99fabe2bb1b,general,level_1,11,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1acde1f22dde6515,crk2_v2_raw_general_1acde1f22dde6515,general,level_2,11,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1b9e91440f74fe59,crk2_v2_raw_general_1b9e91440f74fe59,general,level_2,15,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1bac5e34367041c5,crk2_v2_raw_general_1bac5e34367041c5,general,level_2,11,3,2,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1beecd54b1635f87,crk2_v2_raw_general_1beecd54b1635f87,general,level_2,9,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1c2ed80cb75cca00,crk2_v2_raw_general_1c2ed80cb75cca00,general,level_2,32,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1e9a9c0e817190d3,crk2_v2_raw_general_1e9a9c0e817190d3,general,level_1,10,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_1ef4a926fa5f0267,crk2_v2_raw_general_1ef4a926fa5f0267,general,level_2,25,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2032fb9ef091e247,crk2_v2_raw_general_2032fb9ef091e247,general,level_3,21,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_20fe5403b36a229f,crk2_v2_raw_general_20fe5403b36a229f,general,level_2,14,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_210f9a9759283764,crk2_v2_raw_general_210f9a9759283764,general,level_3,23,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_21170b01c7da6948,crk2_v2_raw_general_21170b01c7da6948,general,level_3,17,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2118cc0f00533fc1,crk2_v2_raw_general_2118cc0f00533fc1,general,level_1,7,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_212ce44e6c23d31d,crk2_v2_raw_general_212ce44e6c23d31d,general,level_1,9,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_21656902042ca629,crk2_v2_raw_general_21656902042ca629,general,level_2,11,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_228dcd1927558ab2,crk2_v2_raw_general_228dcd1927558ab2,general,level_2,21,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2317cfef3d665c22,crk2_v2_raw_general_2317cfef3d665c22,general,level_2,16,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_23cb4d49933ef0a9,crk2_v2_raw_general_23cb4d49933ef0a9,general,level_1,15,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_23cf1b10fab73947,crk2_v2_raw_general_23cf1b10fab73947,general,level_3,13,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_24f2912deb13901f,crk2_v2_raw_general_24f2912deb13901f,general,level_2,10,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_258b3cd24d728d31,crk2_v2_raw_general_258b3cd24d728d31,general,level_2,15,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_26b265a20d92be3a,crk2_v2_raw_general_26b265a20d92be3a,general,level_2,14,8,0,8,1,0,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_26fcd3aa46bf59cf,crk2_v2_raw_general_26fcd3aa46bf59cf,general,level_2,17,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_28001859d26fc72e,crk2_v2_raw_general_28001859d26fc72e,general,level_2,10,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2808ef4720276961,crk2_v2_raw_general_2808ef4720276961,general,level_2,17,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_281a48f72ea6855d,crk2_v2_raw_general_281a48f72ea6855d,general,level_2,10,4,0,4,1,0,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_290c9369adc1fa24,crk2_v2_raw_general_290c9369adc1fa24,general,level_2,13,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2948e7cba1c41179,crk2_v2_raw_general_2948e7cba1c41179,general,level_3,18,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2a5ebdc597db668e,crk2_v2_raw_general_2a5ebdc597db668e,general,level_2,9,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2a62495728133db4,crk2_v2_raw_general_2a62495728133db4,general,level_2,9,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2a7887f6631f05b5,crk2_v2_raw_general_2a7887f6631f05b5,general,level_2,14,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2aef1569fdc948cb,crk2_v2_raw_general_2aef1569fdc948cb,general,level_2,12,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2b42ae33dbc47f85,crk2_v2_raw_general_2b42ae33dbc47f85,general,level_3,15,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2c2104a59957baf5,crk2_v2_raw_general_2c2104a59957baf5,general,level_3,19,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2c8df76338d8ca95,crk2_v2_raw_general_2c8df76338d8ca95,general,level_3,33,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2ccad31aac38e262,crk2_v2_raw_general_2ccad31aac38e262,general,level_3,20,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2d574ec15697657f,crk2_v2_raw_general_2d574ec15697657f,general,level_2,12,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2d995c16415c5553,crk2_v2_raw_general_2d995c16415c5553,general,level_2,12,0,2,2,0,1,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2e75bfb8323cf12b,crk2_v2_raw_general_2e75bfb8323cf12b,general,level_1,21,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2eea6bbd8ef16b04,crk2_v2_raw_general_2eea6bbd8ef16b04,general,level_2,12,0,4,4,0,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2f6da219b61fdf84,crk2_v2_raw_general_2f6da219b61fdf84,general,level_3,14,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_2f9e7bd4a0525b52,crk2_v2_raw_general_2f9e7bd4a0525b52,general,level_1,15,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_303a8f8b073298a8,crk2_v2_raw_general_303a8f8b073298a8,general,level_2,11,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_319805666d9a7e97,crk2_v2_raw_general_319805666d9a7e97,general,level_1,13,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_31b9ba5d64887240,crk2_v2_raw_general_31b9ba5d64887240,general,level_2,9,4,1,5,1,1,1,0,0,0.0009765625,0.03125,0.2373046875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_32b768d8115d8b6c,crk2_v2_raw_general_32b768d8115d8b6c,general,level_1,9,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_32fe2cd3f314d402,crk2_v2_raw_general_32fe2cd3f314d402,general,level_2,12,2,1,3,1,1,1,0,0,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3379658936801542,crk2_v2_raw_general_3379658936801542,general,level_2,18,2,1,3,1,1,1,0,0,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3380b8abbd5bbe68,crk2_v2_raw_general_3380b8abbd5bbe68,general,level_1,11,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_341a142a18517335,crk2_v2_raw_general_341a142a18517335,general,level_2,19,7,1,8,1,1,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3513264add886931,crk2_v2_raw_general_3513264add886931,general,level_2,13,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_35cb0d5978d4235f,crk2_v2_raw_general_35cb0d5978d4235f,general,level_2,15,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3602a1fd47ad158f,crk2_v2_raw_general_3602a1fd47ad158f,general,level_2,22,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_360ee2806040671d,crk2_v2_raw_general_360ee2806040671d,general,level_3,14,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3674cec782ad6864,crk2_v2_raw_general_3674cec782ad6864,general,level_2,23,14,0,14,1,0,1,0,1,3.725290298461914e-09,6.103515625e-05,0.017817948013544083
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_37b6cf7b1752bfe1,crk2_v2_raw_general_37b6cf7b1752bfe1,general,level_3,15,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3849a29778359b05,crk2_v2_raw_general_3849a29778359b05,general,level_2,22,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3857a031f943dc4f,crk2_v2_raw_general_3857a031f943dc4f,general,level_2,22,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3992f39f061e2dcb,crk2_v2_raw_general_3992f39f061e2dcb,general,level_2,16,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_39ad27c7cf883def,crk2_v2_raw_general_39ad27c7cf883def,general,level_1,7,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3a081ad19e58af67,crk2_v2_raw_general_3a081ad19e58af67,general,level_1,12,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3a349a719718d308,crk2_v2_raw_general_3a349a719718d308,general,level_3,11,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3a7307017d6c7972,crk2_v2_raw_general_3a7307017d6c7972,general,level_2,16,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3ac3401bd92e9a4f,crk2_v2_raw_general_3ac3401bd92e9a4f,general,level_3,20,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3d5de0cf9b43537e,crk2_v2_raw_general_3d5de0cf9b43537e,general,level_2,18,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,ministral3-8b-instruct-2512-bf16-local-vllm,full_memory,answer:ministral3-8b-instruct-2512-bf16-local-vllm:full_memory:crk2_v2_raw_general_3d6703936478fa65,crk2_v2_raw_general_3d6703936478fa65,general,level_2,21,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
