mode,model_key,condition,answer_request_id,sample_id,domain,difficulty,atom_count,over_budget,under_budget,total_budget,sample_any_opb,sample_any_upb,sample_any_error,sample_exact,severe_two_step,scs_rho_0_25,scs_rho_0_5,scs_rho_0_75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_f4485af0a5d6e772,crk2_v2_raw_f4485af0a5d6e772,health_seed,level_3,21,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_f50af9565d336ac9,crk2_v2_raw_f50af9565d336ac9,health_seed,level_2,17,14,2,16,1,1,1,0,1,2.3283064365386963e-10,1.52587890625e-05,0.010022595757618546
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_f737047dcccd1af8,crk2_v2_raw_f737047dcccd1af8,health_seed,level_3,22,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fa0eecd70c1945a4,crk2_v2_raw_fa0eecd70c1945a4,health_seed,level_2,15,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fc5b06ac653431a6,crk2_v2_raw_fc5b06ac653431a6,health_seed,level_2,22,8,0,8,1,0,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fdeeabac0b52e6a8,crk2_v2_raw_fdeeabac0b52e6a8,health_seed,level_1,6,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fe087251d99ecf2b,crk2_v2_raw_fe087251d99ecf2b,health_seed,level_2,54,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fe3b36b06147e596,crk2_v2_raw_fe3b36b06147e596,health_seed,level_2,12,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_fefd208c69ad282b,crk2_v2_raw_fefd208c69ad282b,health_seed,level_3,18,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_ffc7e3d60b08a2dd,crk2_v2_raw_ffc7e3d60b08a2dd,health_seed,level_2,37,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_00af162c9e587858,crk2_v2_raw_general_00af162c9e587858,general,level_3,26,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_01bc2dcd279f3ad1,crk2_v2_raw_general_01bc2dcd279f3ad1,general,level_2,14,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_02621b5a243dc30a,crk2_v2_raw_general_02621b5a243dc30a,general,level_1,8,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_026a16ed45e54a8f,crk2_v2_raw_general_026a16ed45e54a8f,general,level_2,27,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_034f70ed84a0d3ab,crk2_v2_raw_general_034f70ed84a0d3ab,general,level_2,13,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_0686b6f19e7733fe,crk2_v2_raw_general_0686b6f19e7733fe,general,level_2,37,1,6,7,1,1,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_096d989f0eba12ee,crk2_v2_raw_general_096d989f0eba12ee,general,level_3,14,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_09ef00bc70d7aa39,crk2_v2_raw_general_09ef00bc70d7aa39,general,level_2,16,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_0c94509c984bbd46,crk2_v2_raw_general_0c94509c984bbd46,general,level_2,11,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_0d851a6863593a6d,crk2_v2_raw_general_0d851a6863593a6d,general,level_3,17,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_0eca92715bd607d8,crk2_v2_raw_general_0eca92715bd607d8,general,level_1,9,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1134cd45ff5a2602,crk2_v2_raw_general_1134cd45ff5a2602,general,level_3,28,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_152144f66e464b63,crk2_v2_raw_general_152144f66e464b63,general,level_2,16,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_17743e12d409716d,crk2_v2_raw_general_17743e12d409716d,general,level_1,6,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1928208461c3712c,crk2_v2_raw_general_1928208461c3712c,general,level_2,27,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_19d91e5c8f792ea9,crk2_v2_raw_general_19d91e5c8f792ea9,general,level_2,11,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1a95c99fabe2bb1b,crk2_v2_raw_general_1a95c99fabe2bb1b,general,level_1,11,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1b9e91440f74fe59,crk2_v2_raw_general_1b9e91440f74fe59,general,level_2,15,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1beecd54b1635f87,crk2_v2_raw_general_1beecd54b1635f87,general,level_2,9,7,0,7,1,0,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_1c2ed80cb75cca00,crk2_v2_raw_general_1c2ed80cb75cca00,general,level_2,32,8,0,8,1,0,1,0,1,1.52587890625e-05,0.00390625,0.1001129150390625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_210f9a9759283764,crk2_v2_raw_general_210f9a9759283764,general,level_3,23,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_21170b01c7da6948,crk2_v2_raw_general_21170b01c7da6948,general,level_3,17,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_228dcd1927558ab2,crk2_v2_raw_general_228dcd1927558ab2,general,level_2,21,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_23cb4d49933ef0a9,crk2_v2_raw_general_23cb4d49933ef0a9,general,level_1,15,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_23cf1b10fab73947,crk2_v2_raw_general_23cf1b10fab73947,general,level_3,13,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_24f2912deb13901f,crk2_v2_raw_general_24f2912deb13901f,general,level_2,10,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_2aef1569fdc948cb,crk2_v2_raw_general_2aef1569fdc948cb,general,level_2,12,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_2d574ec15697657f,crk2_v2_raw_general_2d574ec15697657f,general,level_2,12,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_32fe2cd3f314d402,crk2_v2_raw_general_32fe2cd3f314d402,general,level_2,12,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3379658936801542,crk2_v2_raw_general_3379658936801542,general,level_2,18,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_341a142a18517335,crk2_v2_raw_general_341a142a18517335,general,level_2,19,11,0,11,1,0,1,0,1,2.384185791015625e-07,0.00048828125,0.04223513603210449
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3602a1fd47ad158f,crk2_v2_raw_general_3602a1fd47ad158f,general,level_2,22,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3674cec782ad6864,crk2_v2_raw_general_3674cec782ad6864,general,level_2,23,9,0,9,1,0,1,0,1,3.814697265625e-06,0.001953125,0.07508468627929688
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3857a031f943dc4f,crk2_v2_raw_general_3857a031f943dc4f,general,level_2,22,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_39ad27c7cf883def,crk2_v2_raw_general_39ad27c7cf883def,general,level_1,7,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3a349a719718d308,crk2_v2_raw_general_3a349a719718d308,general,level_3,11,4,0,4,1,0,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3a6722dda842a9db,crk2_v2_raw_general_3a6722dda842a9db,general,level_2,10,6,1,7,1,1,1,0,1,6.103515625e-05,0.0078125,0.13348388671875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_3d5de0cf9b43537e,crk2_v2_raw_general_3d5de0cf9b43537e,general,level_2,18,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_405c3cf0e32972f4,crk2_v2_raw_general_405c3cf0e32972f4,general,level_1,9,4,1,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_428ee306e244c4e5,crk2_v2_raw_general_428ee306e244c4e5,general,level_3,13,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_46bfd393d2a0aaed,crk2_v2_raw_general_46bfd393d2a0aaed,general,level_1,10,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_4b00bcad19d0790b,crk2_v2_raw_general_4b00bcad19d0790b,general,level_2,16,9,0,9,1,0,1,0,1,3.814697265625e-06,0.001953125,0.07508468627929688
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_4e8e0fe3e70d1559,crk2_v2_raw_general_4e8e0fe3e70d1559,general,level_2,14,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_51129f1fab4d3cd0,crk2_v2_raw_general_51129f1fab4d3cd0,general,level_3,41,2,0,2,1,0,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_515c2dc72147756b,crk2_v2_raw_general_515c2dc72147756b,general,level_2,18,1,4,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_54a5063645181839,crk2_v2_raw_general_54a5063645181839,general,level_2,12,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5528bba74de26d0e,crk2_v2_raw_general_5528bba74de26d0e,general,level_3,24,3,2,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5a83592b14c3d182,crk2_v2_raw_general_5a83592b14c3d182,general,level_1,8,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5b97045f9cc718a1,crk2_v2_raw_general_5b97045f9cc718a1,general,level_2,9,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5e311c47d2e217f7,crk2_v2_raw_general_5e311c47d2e217f7,general,level_1,10,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5f375606d5432345,crk2_v2_raw_general_5f375606d5432345,general,level_1,9,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_5fda9c5b0a81ceba,crk2_v2_raw_general_5fda9c5b0a81ceba,general,level_2,18,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_6194289f68831e60,crk2_v2_raw_general_6194289f68831e60,general,level_3,20,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_620c0da29f02b268,crk2_v2_raw_general_620c0da29f02b268,general,level_2,22,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_627dd632aa6a8aa6,crk2_v2_raw_general_627dd632aa6a8aa6,general,level_2,9,2,4,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_62a9a19ce064bda7,crk2_v2_raw_general_62a9a19ce064bda7,general,level_1,10,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_67063c668c3b52da,crk2_v2_raw_general_67063c668c3b52da,general,level_2,10,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_674383fdb84c8ab1,crk2_v2_raw_general_674383fdb84c8ab1,general,level_2,10,3,1,4,1,1,1,0,0,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_68236405a240202e,crk2_v2_raw_general_68236405a240202e,general,level_1,14,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_6d3dcca096d5b123,crk2_v2_raw_general_6d3dcca096d5b123,general,level_3,18,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_6d6f71a2ad00eed6,crk2_v2_raw_general_6d6f71a2ad00eed6,general,level_2,10,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_6f84e40b74adcb7d,crk2_v2_raw_general_6f84e40b74adcb7d,general,level_1,8,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_703fcb87c6fd606e,crk2_v2_raw_general_703fcb87c6fd606e,general,level_2,9,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_70bdc2e34f0c178e,crk2_v2_raw_general_70bdc2e34f0c178e,general,level_2,16,0,3,3,0,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_71699727e9cc58f5,crk2_v2_raw_general_71699727e9cc58f5,general,level_1,21,3,2,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_72a8f6497fabe1fa,crk2_v2_raw_general_72a8f6497fabe1fa,general,level_3,16,5,0,5,1,0,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_745970a48fa361c3,crk2_v2_raw_general_745970a48fa361c3,general,level_1,9,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7551cd5148b7895a,crk2_v2_raw_general_7551cd5148b7895a,general,level_1,10,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_760905f8c333d537,crk2_v2_raw_general_760905f8c333d537,general,level_2,16,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_76433aa6adbe9b95,crk2_v2_raw_general_76433aa6adbe9b95,general,level_3,16,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7a71f1d0a76dd70b,crk2_v2_raw_general_7a71f1d0a76dd70b,general,level_3,23,10,0,10,1,0,1,0,1,9.5367431640625e-07,0.0009765625,0.056313514709472656
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7b40de23af148e4c,crk2_v2_raw_general_7b40de23af148e4c,general,level_1,10,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7c541be3407b29cf,crk2_v2_raw_general_7c541be3407b29cf,general,level_2,20,5,1,6,1,1,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7cb36354eb62a29a,crk2_v2_raw_general_7cb36354eb62a29a,general,level_1,6,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_7d4458944982b35f,crk2_v2_raw_general_7d4458944982b35f,general,level_2,19,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_83b0eb0351d2ee4a,crk2_v2_raw_general_83b0eb0351d2ee4a,general,level_3,19,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_8579e4e19d65beaf,crk2_v2_raw_general_8579e4e19d65beaf,general,level_2,20,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_87c02cb701185eed,crk2_v2_raw_general_87c02cb701185eed,general,level_1,29,2,1,3,1,1,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_89fce343c94cccf2,crk2_v2_raw_general_89fce343c94cccf2,general,level_1,7,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_8b165cffe9383932,crk2_v2_raw_general_8b165cffe9383932,general,level_3,13,6,0,6,1,0,1,0,0,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_8e60447bd31c2ba5,crk2_v2_raw_general_8e60447bd31c2ba5,general,level_1,13,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_91959beb9f95b6c4,crk2_v2_raw_general_91959beb9f95b6c4,general,level_2,20,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_930681cee2f7b8f5,crk2_v2_raw_general_930681cee2f7b8f5,general,level_3,12,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9572de759365b2b4,crk2_v2_raw_general_9572de759365b2b4,general,level_3,19,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9aef1a64fc29df6b,crk2_v2_raw_general_9aef1a64fc29df6b,general,level_2,12,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9b3713c5d1c873bf,crk2_v2_raw_general_9b3713c5d1c873bf,general,level_2,20,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9bd272324648a83c,crk2_v2_raw_general_9bd272324648a83c,general,level_2,9,0,1,1,0,1,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9c83771c7d0f13dc,crk2_v2_raw_general_9c83771c7d0f13dc,general,level_1,8,6,0,6,1,0,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9ccf367fa90dcc94,crk2_v2_raw_general_9ccf367fa90dcc94,general,level_3,23,3,1,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9ce6de2e17220f59,crk2_v2_raw_general_9ce6de2e17220f59,general,level_2,10,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9e801c5a4b1a0020,crk2_v2_raw_general_9e801c5a4b1a0020,general,level_2,19,1,1,2,1,1,1,0,0,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9ee6285e6d35ea74,crk2_v2_raw_general_9ee6285e6d35ea74,general,level_1,7,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_9fe005b73d1e00a0,crk2_v2_raw_general_9fe005b73d1e00a0,general,level_2,12,3,0,3,1,0,1,0,1,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_a1c1bf4ac5605901,crk2_v2_raw_general_a1c1bf4ac5605901,general,level_3,38,1,2,3,1,1,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_a503ed4b68133d25,crk2_v2_raw_general_a503ed4b68133d25,general,level_1,6,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_a6c1e9f2dca6d490,crk2_v2_raw_general_a6c1e9f2dca6d490,general,level_2,11,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_a779d962dc709d94,crk2_v2_raw_general_a779d962dc709d94,general,level_2,19,1,0,1,1,0,1,0,0,0.25,0.5,0.75
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_ac56da49d3eaae48,crk2_v2_raw_general_ac56da49d3eaae48,general,level_3,39,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_ad1d37209be7b703,crk2_v2_raw_general_ad1d37209be7b703,general,level_2,14,2,2,4,1,1,1,0,1,0.00390625,0.0625,0.31640625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_af0882a9ac3a763a,crk2_v2_raw_general_af0882a9ac3a763a,general,level_2,18,3,0,3,1,0,1,0,0,0.015625,0.125,0.421875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_af0dc253c1366c04,crk2_v2_raw_general_af0dc253c1366c04,general,level_3,27,2,3,5,1,1,1,0,1,0.0009765625,0.03125,0.2373046875
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_af4f64f5deec057a,crk2_v2_raw_general_af4f64f5deec057a,general,level_2,13,2,0,2,1,0,1,0,1,0.0625,0.25,0.5625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_b81c41688c40af8e,crk2_v2_raw_general_b81c41688c40af8e,general,level_1,15,3,3,6,1,1,1,0,1,0.000244140625,0.015625,0.177978515625
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_b873537d29ed8841,crk2_v2_raw_general_b873537d29ed8841,general,level_2,11,0,0,0,0,0,0,1,0,1.0,1.0,1.0
nonthinking,qwen-flash,full_memory,answer:qwen-flash:full_memory:crk2_v2_raw_general_b94bfd2fc2a37ee3,crk2_v2_raw_general_b94bfd2fc2a37ee3,general,level_2,13,13,2,15,1,1,1,0,1,9.313225746154785e-10,3.0517578125e-05,0.013363461010158062
